 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  80, NELEC =  80,   projectile: electron
 #  Kinetic energy = 9.18733E+02 a.u. = 2.50000E+04 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
   180  6.92261E-04 -7.95721E+01 -7.95721E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.07785E+06
   181  7.08516E-04 -7.95621E+01 -7.95621E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.06603E+06
   182  7.25147E-04 -7.95519E+01 -7.95519E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.05426E+06
   183  7.42162E-04 -7.95414E+01 -7.95414E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.04255E+06
   184  7.59569E-04 -7.95307E+01 -7.95307E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.03091E+06
   185  7.77379E-04 -7.95198E+01 -7.95198E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.01932E+06
   186  7.95599E-04 -7.95086E+01 -7.95086E+01  0.00000E+00  0.00000E+00  0.00000E+00  1.00778E+06
   187  8.14240E-04 -7.94971E+01 -7.94971E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.96308E+05
   188  8.33312E-04 -7.94854E+01 -7.94854E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.84889E+05
   189  8.52823E-04 -7.94734E+01 -7.94734E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.73528E+05
   190  8.72785E-04 -7.94612E+01 -7.94612E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.62223E+05
   191  8.93208E-04 -7.94486E+01 -7.94486E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.50975E+05
   192  9.14103E-04 -7.94358E+01 -7.94358E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.39782E+05
   193  9.35480E-04 -7.94227E+01 -7.94227E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.28645E+05
   194  9.57350E-04 -7.94093E+01 -7.94093E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.17563E+05
   195  9.79725E-04 -7.93956E+01 -7.93956E+01  0.00000E+00  0.00000E+00  0.00000E+00  9.06536E+05
   196  1.00262E-03 -7.93816E+01 -7.93816E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.95564E+05
   197  1.02604E-03 -7.93672E+01 -7.93672E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.84646E+05
   198  1.05000E-03 -7.93526E+01 -7.93526E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.73783E+05
   199  1.07451E-03 -7.93376E+01 -7.93376E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.62973E+05
   200  1.09959E-03 -7.93222E+01 -7.93222E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.52216E+05
   201  1.12525E-03 -7.93066E+01 -7.93066E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.41513E+05
   202  1.15150E-03 -7.92905E+01 -7.92905E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.30862E+05
   203  1.17836E-03 -7.92741E+01 -7.92741E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.20264E+05
   204  1.20584E-03 -7.92574E+01 -7.92574E+01  0.00000E+00  0.00000E+00  0.00000E+00  8.09718E+05
   205  1.23395E-03 -7.92402E+01 -7.92402E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.99224E+05
   206  1.26271E-03 -7.92227E+01 -7.92227E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.88782E+05
   207  1.29213E-03 -7.92048E+01 -7.92048E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.78391E+05
   208  1.32224E-03 -7.91865E+01 -7.91865E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.68052E+05
   209  1.35303E-03 -7.91677E+01 -7.91677E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.57763E+05
   210  1.38454E-03 -7.91486E+01 -7.91486E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.47526E+05
   211  1.41678E-03 -7.91290E+01 -7.91290E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.37339E+05
   212  1.44976E-03 -7.91090E+01 -7.91090E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.27202E+05
   213  1.48350E-03 -7.90885E+01 -7.90885E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.17116E+05
   214  1.51802E-03 -7.90676E+01 -7.90676E+01  0.00000E+00  0.00000E+00  0.00000E+00  7.07080E+05
   215  1.55334E-03 -7.90462E+01 -7.90462E+01  0.00000E+00  0.00000E+00  0.00000E+00  6.97094E+05
