 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  14,   projectile: electron
 #  Kinetic energy = 2.50000E+04 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  9.500E+00  6.85720E-03  1.77568E-09  1.66243E-09  7.16561E-12  6.78991E-12
  9.600E+00  7.00198E-03  1.73594E-09  1.64284E-09  7.08321E-12  6.78347E-12
  9.700E+00  7.14827E-03  1.69722E-09  1.62356E-09  7.00155E-12  6.77660E-12
  9.800E+00  7.29605E-03  1.65949E-09  1.60458E-09  6.92065E-12  6.76932E-12
  9.900E+00  7.44534E-03  1.62271E-09  1.58588E-09  6.84051E-12  6.76162E-12
  1.000E+01  7.59612E-03  1.58687E-09  1.56747E-09  6.76115E-12  6.75354E-12
  1.025E+01  7.97965E-03  1.50115E-09  1.52264E-09  6.56611E-12  6.73170E-12
  1.050E+01  8.37255E-03  1.42068E-09  1.47948E-09  6.37594E-12  6.70770E-12
  1.075E+01  8.77480E-03  1.34510E-09  1.43792E-09  6.19067E-12  6.68173E-12
  1.100E+01  9.18641E-03  1.27408E-09  1.39787E-09  6.01030E-12  6.65397E-12
  1.125E+01  9.60736E-03  1.20732E-09  1.35928E-09  5.83483E-12  6.62459E-12
  1.150E+01  1.00376E-02  1.14451E-09  1.32209E-09  5.66421E-12  6.59375E-12
  1.175E+01  1.04773E-02  1.08541E-09  1.28623E-09  5.49842E-12  6.56160E-12
  1.200E+01  1.09262E-02  1.02977E-09  1.25166E-09  5.33739E-12  6.52827E-12
  1.225E+01  1.13844E-02  9.77355E-10  1.21832E-09  5.18105E-12  6.49391E-12
  1.250E+01  1.18520E-02  9.27962E-10  1.18615E-09  5.02933E-12  6.45862E-12
  1.275E+01  1.23288E-02  8.81394E-10  1.15511E-09  4.88214E-12  6.42252E-12
  1.300E+01  1.28150E-02  8.37471E-10  1.12516E-09  4.73939E-12  6.38571E-12
  1.325E+01  1.33104E-02  7.96021E-10  1.09625E-09  4.60097E-12  6.34829E-12
  1.350E+01  1.38150E-02  7.56890E-10  1.06833E-09  4.46679E-12  6.31035E-12
  1.375E+01  1.43290E-02  7.19929E-10  1.04137E-09  4.33672E-12  6.27197E-12
  1.400E+01  1.48521E-02  6.85003E-10  1.01533E-09  4.21068E-12  6.23323E-12
  1.425E+01  1.53845E-02  6.51984E-10  9.90176E-10  4.08853E-12  6.19419E-12
  1.450E+01  1.59262E-02  6.20755E-10  9.65865E-10  3.97018E-12  6.15492E-12
  1.475E+01  1.64770E-02  5.91206E-10  9.42368E-10  3.85550E-12  6.11548E-12
  1.500E+01  1.70371E-02  5.63232E-10  9.19652E-10  3.74439E-12  6.07592E-12
  1.525E+01  1.76063E-02  5.36738E-10  8.97686E-10  3.63673E-12  6.03629E-12
  1.550E+01  1.81848E-02  5.11635E-10  8.76440E-10  3.53241E-12  5.99663E-12
  1.575E+01  1.87724E-02  4.87839E-10  8.55887E-10  3.43133E-12  5.95699E-12
  1.600E+01  1.93692E-02  4.65271E-10  8.35998E-10  3.33337E-12  5.91741E-12
  1.625E+01  1.99751E-02  4.43859E-10  8.16749E-10  3.23843E-12  5.87791E-12
  1.650E+01  2.05901E-02  4.23535E-10  7.98115E-10  3.14641E-12  5.83853E-12
  1.675E+01  2.12143E-02  4.04235E-10  7.80072E-10  3.05722E-12  5.79929E-12
  1.700E+01  2.18476E-02  3.85899E-10  7.62596E-10  2.97074E-12  5.76023E-12
